timestamp,container_network_receive_packets_dropped.eth0,container_spec_cpu_shares,container_spec_memory_swap_limit_MB,container_fs_writes_MB./dev/vda,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_fs_writes_merged./dev/vda1,container_threads_max,container_fs_write_seconds./dev/vda1,container_fs_inodes_free./dev/vda1,container_fs_sector_reads./dev/vda1,container_network_transmit_packets.eth0,container_cpu_usage_seconds,container_cpu_cfs_throttled_periods,container_file_descriptors,container_cpu_cfs_throttled_seconds,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_max_usage_MB,container_fs_inodes./dev/vda1,container_fs_reads_MB./dev/vda,container_last_seen,container_cpu_user_seconds,container_fs_limit_MB./dev/vda1,container_fs_io_time_weighted_seconds./dev/vda1,container_fs_sector_writes./dev/vda1,container_network_receive_packets.eth0,container_memory_working_set_MB,container_fs_io_current./dev/vda1,container_memory_usage_MB,container_fs_usage_MB./dev/vda1,container_sockets,container_fs_io_time_seconds./dev/vda1,container_memory_failcnt,container_spec_cpu_quota,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_ulimits_soft.max_open_files,container_network_receive_MB.eth0,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.sleeping,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_memory_rss,container_start_time_seconds,container_memory_mapped_file,container_spec_memory_reservation_limit_MB,container_memory_cache,container_cpu_cfs_periods,container_spec_cpu_period,container_memory_swap,container_threads,container_network_transmit_errors.eth0,container_spec_memory_limit_MB,container_fs_reads_merged./dev/vda1,container_network_transmit_MB.eth0,container_cpu_system_seconds,container_cpu_load_average_10s
1647619260,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,210.0,0.0005990099999735,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619300,0.0,604630.73828125,0.0,0.0,420.5,28.330078125,0,38.56640625,41.27734375,1.0,0.0,0,20000,0.0,0.0,1048576.0,0.0310583114624023,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15532032.0,0.0,100000,0,26.0,0.0,128.0,0.0,1.8353157043457031,0.0,0
1647619320,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,282.0,0.0336639074999993,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619360,0.0099999999999909,604630.73828125,0.0,0.0,473.5,28.296875,0,38.46484375,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0382957458496093,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,6.0,100000,0,26.0,0.0,128.0,0.0,1.855980396270752,0.0099999999999909,0
1647619380,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,262.0,0.0002827475000231,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619420,0.0,604630.73828125,0.0,0.0,454.5,28.28515625,0,38.453125,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0355143547058105,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,0.0,100000,0,26.0,0.0,128.0,0.0,1.850951194763184,0.0,0
1647619440,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,253.5,0.028291567999986,1.0,9.0,0.1236602740009402,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619480,0.0200000000000954,604630.73828125,0.0,0.0,429.0,28.28515625,0,38.453125,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0335912704467773,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,8.0,100000,0,26.0,0.0,128.0,0.0,1.8484711647033687,0.0100000000000193,0
1647619500,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,221.5,0.0002418739999257,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619540,0.0,604630.73828125,0.0,0.0,396.5,28.28515625,0,38.453125,41.27734375,2.0,0.0,0,20000,0.0,0.0,1048576.0,0.0308165550231933,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,0.0,100000,0,26.0,0.0,128.0,0.0,1.837285041809082,0.0,0
1647619560,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,277.0,0.0414478705000647,1.0,9.0,0.0110650850001547,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619600,0.0199999999999818,604630.73828125,0.0,0.0,445.5,28.29296875,0,38.4609375,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0375547409057617,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,6.0,100000,0,26.0,0.0,128.0,0.0,1.8587422370910645,0.0199999999999818,0
1647619620,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,220.5,0.0006265340000481,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619660,0.0,604630.73828125,0.0,0.0,410.5,28.29296875,0,38.4609375,41.27734375,2.0,0.0,0,20000,0.0,0.0,1048576.0,0.031691551208496,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,0.0,100000,0,26.0,0.0,128.0,0.0,1.846311092376709,0.0,0
1647619680,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,270.5,0.0389716664998331,1.0,9.0,0.0470673349991557,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619720,0.0199999999999818,604630.73828125,0.0,0.0,437.0,28.3046875,0,38.47265625,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0356969833374023,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,7.0,100000,0,26.0,0.0,128.0,0.0,1.8563003540039065,0.0100000000000193,0
1647619740,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,215.5,0.0004608704999782,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619780,0.0,604630.73828125,0.0,0.0,385.0,28.3046875,0,38.47265625,41.27734375,2.5,0.0,0,20000,0.0,0.0,1048576.0,0.0289177894592285,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,2.0,100000,0,26.0,0.0,128.0,0.0,1.8358712196350095,0.0,0
1647619800,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,286.0,0.0306321365001167,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.07421875,0.0,0.0,1647619840,0.0199999999999818,604630.73828125,0.0,0.0,459.0,28.3046875,0,38.47265625,41.27734375,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.0376238822937011,0,0,0,0,0,0.0,14909440.0,1647144341,811008,0.0,15396864.0,9.0,100000,0,26.0,0.0,128.0,0.0,1.8588337898254397,0.0099999999999909,0
