timestamp,container_network_receive_packets_dropped.eth0,container_spec_cpu_shares,container_spec_memory_swap_limit_MB,container_fs_writes_MB./dev/vda,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_fs_writes_merged./dev/vda1,container_threads_max,container_fs_write_seconds./dev/vda1,container_fs_inodes_free./dev/vda1,container_fs_sector_reads./dev/vda1,container_network_transmit_packets.eth0,container_cpu_usage_seconds,container_cpu_cfs_throttled_periods,container_file_descriptors,container_cpu_cfs_throttled_seconds,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_max_usage_MB,container_fs_inodes./dev/vda1,container_fs_reads_MB./dev/vda,container_last_seen,container_cpu_user_seconds,container_fs_limit_MB./dev/vda1,container_fs_io_time_weighted_seconds./dev/vda1,container_fs_sector_writes./dev/vda1,container_network_receive_packets.eth0,container_memory_working_set_MB,container_fs_io_current./dev/vda1,container_memory_usage_MB,container_fs_usage_MB./dev/vda1,container_sockets,container_fs_io_time_seconds./dev/vda1,container_memory_failcnt,container_spec_cpu_quota,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_ulimits_soft.max_open_files,container_network_receive_MB.eth0,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.sleeping,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_memory_rss,container_start_time_seconds,container_memory_mapped_file,container_spec_memory_reservation_limit_MB,container_memory_cache,container_cpu_cfs_periods,container_spec_cpu_period,container_memory_swap,container_threads,container_network_transmit_errors.eth0,container_spec_memory_limit_MB,container_fs_reads_merged./dev/vda1,container_network_transmit_MB.eth0,container_cpu_system_seconds,container_cpu_load_average_10s
1647619260,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1811.3333333339544,0.3819401043338075,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619278,0.2049999999999272,604630.73828125,0.0,0.0,1475.5,25.17578125,0,28.828125,48.6953125,12.0,0.0,0,40000,0.0,0.0,65536.0,0.2385228474936411,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,132.33333333325572,100000,0,21.0,0.0,256.0,0.0,5.466816266380192,0.1033333333332393,0
1647619320,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1035.5,0.2717240659994786,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619338,0.1500000000000909,604630.73828125,0.0,0.0,857.5,25.17578125,0,28.828125,48.740234375,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1324911117553711,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,94.0,100000,0,21.0,0.0,256.0,0.0,4.004079341888428,0.0750000000000454,0
1647619380,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1179.5,0.2458146405006118,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619398,0.1099999999996725,604630.73828125,0.0,0.0,938.0,25.177734375,0,28.830078125,48.78125,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1498498916625976,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,88.5,100000,0,21.0,0.0,256.0,0.0,3.337184429168701,0.0799999999999272,0
1647619440,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1303.0,0.1917158814994763,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619458,0.1050000000002455,604630.73828125,0.0,0.0,1036.5,25.1796875,0,28.83203125,48.80078125,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1667609214782714,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,64.5,100000,0,21.0,0.0,256.0,0.0,5.024559020996094,0.0550000000000636,0
1647619500,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,808.0,0.2351548376668688,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619518,0.1266666666665514,604630.73828125,0.0,0.0,643.5,25.1796875,0,28.83203125,48.8515625,12.0,0.0,0,40000,0.0,0.0,65536.0,0.103461742401123,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,88.33333333325572,100000,0,21.0,0.0,256.0,0.0,3.0034894943237305,0.0866666666665878,0
1647619560,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1016.0,0.2826038108332795,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619578,0.173333333333403,604630.73828125,0.0,0.0,801.5,25.1796875,0,28.83203125,48.896484375,12.0,0.0,0,40000,0.0,0.0,65536.0,0.126871109008789,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,99.16666666674428,100000,0,21.0,0.0,256.0,0.0,3.249885082244873,0.0783333333333757,0
1647619620,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1199.0,0.267135204999704,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619638,0.125,604630.73828125,0.0,0.0,976.5,25.1796875,0,28.83203125,48.935546875,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1589179039001464,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,89.5,100000,0,21.0,0.0,256.0,0.0,4.125712394714356,0.0899999999999181,0
1647619680,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1488.0,0.3237469110003985,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619698,0.1749999999999545,604630.73828125,0.0,0.0,1185.3333333339542,25.1796875,0,28.83203125,48.978515625,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1896287600197865,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,104.0,100000,0,21.0,0.0,256.0,0.0,5.211829344429134,0.099999999999909,0
1647619740,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1273.0,0.2452603100000487,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619758,0.1050000000000181,604630.73828125,0.0,0.0,1013.6666666660458,25.1796875,0,28.83203125,49.0234375,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1670049031577036,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,80.5,100000,0,21.0,0.0,256.0,0.0,4.220354398094059,0.0600000000001728,0
1647619800,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,951.5,0.2089456504995723,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619818,0.0850000000000363,604630.73828125,0.0,0.0,782.0,25.1796875,0,28.83203125,49.04296875,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1227459907531738,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,60.5,100000,0,21.0,0.0,256.0,0.0,3.1661572456359863,0.0550000000000636,0
1647619860,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1179.0,0.2441703600002256,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619878,0.1466666666665332,604630.73828125,0.0,0.0,946.0,25.1796875,0,28.83203125,49.102864583333336,12.0,0.0,0,40000,0.0,0.0,65536.0,0.1531143188476562,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,92.33333333325572,100000,0,21.0,0.0,256.0,0.0,4.136688232421875,0.0833333333332575,0
1647619920,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1706.8333333339542,0.3533923449999747,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619938,0.1833333333333939,604630.73828125,0.0,0.0,1341.6666666660458,25.16796875,0,28.8203125,49.15234375,12.0,0.0,0,40000,0.0,0.0,65536.0,0.2189812660217285,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,121.66666666674428,100000,0,21.0,0.0,256.0,0.0,5.383085091911198,0.1216666666666697,0
1647619980,0.0,204,256.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1564.6666666660458,0.2576791580004283,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29296875,0.0,0.0,1647619998,0.1500000000000909,604630.73828125,0.0,0.0,1237.8333333339542,25.16796875,0,28.8203125,49.1953125,12.0,0.0,0,40000,0.0,0.0,65536.0,0.2020015716552734,0,0,0,0,0,0.0,18796544.0,1647144394,2973696,0.0,3481600.0,91.5,100000,0,21.0,0.0,256.0,0.0,5.254677931465267,0.0850000000000363,0
