timestamp,container_network_receive_packets_dropped.eth0,container_spec_cpu_shares,container_spec_memory_swap_limit_MB,container_fs_writes_MB./dev/vda,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_fs_writes_merged./dev/vda1,container_threads_max,container_fs_write_seconds./dev/vda1,container_fs_inodes_free./dev/vda1,container_fs_sector_reads./dev/vda1,container_network_transmit_packets.eth0,container_cpu_usage_seconds,container_cpu_cfs_throttled_periods,container_file_descriptors,container_cpu_cfs_throttled_seconds,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_max_usage_MB,container_fs_inodes./dev/vda1,container_fs_reads_MB./dev/vda,container_last_seen,container_cpu_user_seconds,container_fs_limit_MB./dev/vda1,container_fs_io_time_weighted_seconds./dev/vda1,container_fs_sector_writes./dev/vda1,container_network_receive_packets.eth0,container_memory_working_set_MB,container_fs_io_current./dev/vda1,container_memory_usage_MB,container_fs_usage_MB./dev/vda1,container_sockets,container_fs_io_time_seconds./dev/vda1,container_memory_failcnt,container_spec_cpu_quota,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_ulimits_soft.max_open_files,container_network_receive_MB.eth0,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.sleeping,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_memory_rss,container_start_time_seconds,container_memory_mapped_file,container_spec_memory_reservation_limit_MB,container_memory_cache,container_cpu_cfs_periods,container_spec_cpu_period,container_memory_swap,container_threads,container_network_transmit_errors.eth0,container_spec_memory_limit_MB,container_fs_reads_merged./dev/vda1,container_network_transmit_MB.eth0,container_cpu_system_seconds,container_cpu_load_average_10s
1647619260,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,176.5,0.0369270874999756,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619300,0.0149999999999863,604630.73828125,0.0,0.0,284.0,67.669921875,0,80.103515625,35.5625,3.0,0.0,0,20000,0.0,0.0,1048576.0,0.022709846496582,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25847808.0,69.5,100000,0,30.0,0.0,512.0,0.0,0.3008279800415039,0.0049999999999954,0
1647619320,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,182.0,0.0469858215000158,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619360,0.0200000000000102,604630.73828125,0.0,0.0,304.5,67.40625,0,79.83984375,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0244050025939941,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25505792.0,85.5,100000,0,30.0,0.0,512.0,0.0,0.303171157836914,0.0100000000000051,0
1647619380,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,159.5,0.0394871454999474,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619420,0.0150000000000147,604630.73828125,0.0,0.0,256.5,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0206623077392578,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,79.5,100000,0,30.0,0.0,512.0,0.0,0.2991757392883301,0.0,0
1647619440,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,178.0,0.0422150770000371,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619480,0.0249999999999772,604630.73828125,0.0,0.0,289.0,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0233058929443359,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,75.5,100000,0,30.0,0.0,512.0,0.0,0.2316827774047851,0.0099999999999909,0
1647619500,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,187.0,0.0397356285000114,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619540,0.0250000000000056,604630.73828125,0.0,0.0,311.5,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0257353782653808,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,69.5,100000,0,30.0,0.0,512.0,0.0,0.3736958503723144,0.0,0
1647619560,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,176.0,0.044606040499957,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619600,0.0150000000000147,604630.73828125,0.0,0.0,283.0,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0241026878356933,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,85.0,100000,0,30.0,0.0,512.0,0.0,0.3033647537231445,0.0100000000000051,0
1647619620,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,187.5,0.0399862135000148,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619660,0.0149999999999863,604630.73828125,0.0,0.0,308.5,67.390625,0,79.82421875,35.5625,3.5,0.0,0,20000,0.0,0.0,1048576.0,0.0254483222961425,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,77.0,100000,0,30.0,0.0,512.0,0.0,0.3118228912353515,0.0049999999999954,0
1647619680,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,152.5,0.0372002169999632,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619720,0.0150000000000147,604630.73828125,0.0,0.0,244.5,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0200257301330566,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,69.0,100000,0,30.0,0.0,512.0,0.0,0.2292895317077636,0.0050000000000096,0
1647619740,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,187.0,0.0402584485000261,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619780,0.0200000000000102,604630.73828125,0.0,0.0,309.5,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0248456001281738,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,73.5,100000,0,30.0,0.0,512.0,0.0,0.373868465423584,0.0,0
1647619800,0.0,102,512.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,184.0,0.0409477164999998,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.00390625,0.0,0.0,1647619840,0.0099999999999909,604630.73828125,0.0,0.0,294.5,67.390625,0,79.82421875,35.5625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0237054824829101,0,0,0,0,0,0.0,38248448.0,1647144341,3379200,0.0,25370624.0,75.5,100000,0,30.0,0.0,512.0,0.0,0.3023834228515625,0.0,0
