timestamp,container_network_receive_packets_dropped.eth0,container_spec_cpu_shares,container_spec_memory_swap_limit_MB,container_fs_writes_MB./dev/vda,container_network_transmit_packets_dropped.eth0,container_network_receive_errors.eth0,container_fs_writes_merged./dev/vda1,container_threads_max,container_fs_write_seconds./dev/vda1,container_fs_inodes_free./dev/vda1,container_fs_sector_reads./dev/vda1,container_network_transmit_packets.eth0,container_cpu_usage_seconds,container_cpu_cfs_throttled_periods,container_file_descriptors,container_cpu_cfs_throttled_seconds,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_max_usage_MB,container_fs_inodes./dev/vda1,container_fs_reads_MB./dev/vda,container_last_seen,container_cpu_user_seconds,container_fs_limit_MB./dev/vda1,container_fs_io_time_weighted_seconds./dev/vda1,container_fs_sector_writes./dev/vda1,container_network_receive_packets.eth0,container_memory_working_set_MB,container_fs_io_current./dev/vda1,container_memory_usage_MB,container_fs_usage_MB./dev/vda1,container_sockets,container_fs_io_time_seconds./dev/vda1,container_memory_failcnt,container_spec_cpu_quota,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_ulimits_soft.max_open_files,container_network_receive_MB.eth0,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.sleeping,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_memory_rss,container_start_time_seconds,container_memory_mapped_file,container_spec_memory_reservation_limit_MB,container_memory_cache,container_cpu_cfs_periods,container_spec_cpu_period,container_memory_swap,container_threads,container_network_transmit_errors.eth0,container_spec_memory_limit_MB,container_fs_reads_merged./dev/vda1,container_network_transmit_MB.eth0,container_cpu_system_seconds,container_cpu_load_average_10s
1647619260,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,265.0,0.022581359500009,0.5,9.5,0.0845763865017943,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619300,0.0149999999999863,604630.73828125,0.0,0.0,429.0,28.193359375,0,39.255859375,36.904296875,3.5,0.0,0,20000,0.0,0.0,1048576.0,0.0350098609924316,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17569792.0,4.0,100000,0,25.0,0.0,128.0,0.0,1.7371830940246582,0.0099999999999909,0
1647619320,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,297.0,0.0365961769999785,1.0,10.0,0.1331807429996843,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619360,0.0200000000000386,604630.73828125,0.0,0.0,432.0,28.109375,0,39.171875,36.90625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.036905288696289,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,5.5,100000,0,25.0,0.0,128.0,0.0,1.3253016471862793,0.0200000000000102,0
1647619380,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,336.5,0.0265545395000117,1.0,10.0,0.073773649000941,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619420,0.0099999999999909,604630.73828125,0.0,0.0,530.0,28.099609375,0,39.162109375,36.90625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0438151359558105,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,3.0,100000,0,25.0,0.0,128.0,0.0,2.176835060119629,0.0149999999999863,0
1647619440,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,353.0,0.0705735065000681,1.5,10.0,0.1084680954973009,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619480,0.0349999999999681,604630.73828125,0.0,0.0,534.0,28.09375,0,39.15625,36.90625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0453510284423828,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,10.5,100000,0,25.0,0.0,128.0,0.0,1.7650370597839355,0.0250000000000056,0
1647619500,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,279.0,0.0286353499999449,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619540,0.0049999999999954,604630.73828125,0.0,0.0,440.5,28.099609375,0,39.162109375,36.90625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0373659133911132,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,4.0,100000,0,25.0,0.0,128.0,0.0,1.7387847900390625,0.0100000000000193,0
1647619560,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,311.0,0.0543364479999581,1.0,10.0,0.0877714890011702,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619600,0.0149999999999863,604630.73828125,0.0,0.0,441.0,28.10546875,0,39.16796875,36.908203125,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0397953987121582,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,10.0,100000,0,25.0,0.0,128.0,0.0,1.3309941291809082,0.0199999999999818,0
1647619620,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,284.0,0.0386924605001013,1.0,10.0,0.0879939499991451,0.0,0.0,33.0,0.0,33.0,0.0,128.0,0.0,0.0,1647619660,0.0100000000000477,604630.73828125,0.0,0.0,478.0,28.125,0,39.1875,36.91015625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0381731986999511,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,7.0,100000,0,25.0,0.0,128.0,0.0,2.1667442321777344,0.0099999999999909,0
1647619680,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,391.0,0.0446754809998992,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619720,0.0299999999999727,604630.73828125,0.0,0.0,578.0,28.13671875,0,39.19921875,36.91015625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0508937835693359,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,8.0,100000,0,25.0,0.0,128.0,0.0,1.7716526985168457,0.0100000000000193,0
1647619740,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,258.5,0.0261738345001276,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619780,0.0099999999999909,604630.73828125,0.0,0.0,410.0,28.13671875,0,39.19921875,36.91015625,4.0,0.0,0,20000,0.0,0.0,1048576.0,0.0351834297180175,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,6.0,100000,0,25.0,0.0,128.0,0.0,1.3149175643920898,0.0099999999999909,0
1647619800,0.0,102,128.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,338.5,0.0616157669999211,1.5,10.5,0.3080843155003094,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,1647619840,0.0200000000000386,604630.73828125,0.0,0.0,513.0,28.13671875,0,39.19921875,36.91015625,4.5,0.0,0,20000,0.0,0.0,1048576.0,0.0434508323669433,0,0,0,0,0,0.0,14761984.0,1647144340,5001216,0.0,17502208.0,9.0,100000,0,25.0,0.0,128.0,0.0,2.1746692657470703,0.0349999999999965,0
